	byOTUs	byTaxa
EA05_S_Wi2013	2.72222222222222	2.52988293542568
EA05_S_Wi2015	1.3	2.27925297928497
EA05_S_Wi2016	1.975	2.77856341655935
EA05_S_Wi2017	0.45	2.40714748634385
EA05_S_Wi2018	1.83333333333333	2.14962928092268
EA05_S_Wi2019	1.50961538461538	2.49879852954362
EA10_S_Wi2013	3.32272727272727	2.99281390827958
EA10_S_Wi2015	1.27272727272727	2.30100395927602
EA10_S_Wi2016	3.0406976744186	2.77116521068859
EA10_S_Wi2017	3.22280701754386	2.88342555823189
EA10_S_Wi2018	3.41025641025641	2.98003660210462
EA10_S_Wi2019	3.2319018404908	2.92144940058322
EB05_S_Wi2013	1.73958333333333	2.62470852764824
EB05_S_Wi2015	1.59444444444444	2.21598394685857
EB05_S_Wi2016	2.43829787234043	2.46876401931339
EB05_S_Wi2017	1.30526315789474	2.04961658619711
EB05_S_Wi2018	2.12592592592593	2.38255954539959
EB05_S_Wi2019	1.93673469387755	2.33095066185319
EB07_S_Wi2013	0.300638977635783	1.52506493506493
EB07_S_Wi2015	0.143826086956522	1.02685199174095
EB07_S_Wi2016	2.52186948853615	2.69417008142196
EB07_S_Wi2017	0.430769230769231	1.6828672063926
EB07_S_Wi2018	0.260883280757098	1.31160257053921
EB07_S_Wi2019	0.580722891566265	1.70912347239781
EB10_S_Wi2013	0.168595041322314	0.860491884730044
EB10_S_Wi2015	0.104314002828854	0.929933229998807
EB10_S_Wi2016	0.284552845528455	1.72795819597391
EB10_S_Wi2017	2.5421875	2.23257257929183
EB10_S_Wi2018	0.703030303030303	2.54806973848069
EB10_S_Wi2019	0.176848591549296	1.4968367826905
EBI05_S_Wi2013	1.09773755656109	1.47071331082538
EBI05_S_Wi2015	2.92777777777778	2.37298606904906
EBI05_S_Wi2016	2.04943820224719	2.53156822810591
EBI05_S_Wi2017	1.71666666666667	2.38747474747475
EBI05_S_Wi2018	3.5	2.36602055800294
EBI05_S_Wi2019	1.18070175438597	1.98169842390026
EBI10_S_Wi2013	0.919444444444445	2.36395740905058
EBI10_S_Wi2016	0.8955	1.64252714452567
EBI10_S_Wi2017	0.858666666666666	1.66020372627547
EBI10_S_Wi2018	2.72100840336135	2.36393757858147
EBI10_S_Wi2019	3.23661202185792	2.42006459692835
EBI20_S_Wi2013	0.631634182908546	1.44196956521739
EBI20_S_Wi2015	0.302866242038217	1.01465052050138
EBI20_S_Wi2017	0.242116630669546	1.1281981846447
EBI20_S_Wi2018	0.200867052023121	1.02049180327869
EBI20_S_Wi2019	0.266206896551724	1.15901016082363
ED05_S_Su2017	1.4125	1.98899609082591
ED05_S_Su2018	1.39027777777778	2.42640351488946
ED05_S_Wi2013	3.34793388429752	2.16336342869575
ED05_S_Wi2015	1.5375	2.02065367827105
ED05_S_Wi2016	3.0875	2.12635869565218
ED05_S_Wi2017	3.13603603603604	2.09271929824561
ED05_S_Wi2018	1.98823529411765	2.03586049170955
ED05_S_Wi2019	1.74097222222222	2.57905113730699
ED10_S_Su2017	0.966028708133971	1.45637570188872
ED10_S_Su2018	0.702734375	1.01054302694781
ED10_S_Wi2013	0.804	2.0725619155277
ED10_S_Wi2015	1.79047619047619	1.97394094993581
ED10_S_Wi2016	0.861298701298701	1.41825507845761
ED10_S_Wi2017	0.758518518518518	1.58487381005092
ED10_S_Wi2018	0.753153153153153	1.52374678461635
ED10_S_Wi2019	0.94375	1.63356922381992
EL05_S_Wi2013	2.37816901408451	2.61810107641068
EL05_S_Wi2015	0.976470588235294	1.94598043385793
EL05_S_Wi2016	1.97440633245383	2.64217787950098
EL05_S_Wi2017A	0.914666666666666	1.85894659570564
EL05_S_Wi2017B	1.19333333333333	1.85023852385239
EL05_S_Wi2018	0.802409638554217	2.11523958659568
