	byOTUs	byTaxa
EN17_S_Su2018	4.04039105541752	3.66639942496959
EN17_S_Wi2013	3.8757001414427	3.53231217211339
EN17_S_Wi2015	3.88934488911547	3.76510134709807
EN17_S_Wi2016	2.70144655563375	2.21671499723299
EN17_S_Wi2017	3.21998057781015	2.98586719091306
EN17_S_Wi2018	4.02318840579712	3.77910328262609
EN17_S_Wi2019	3.98051457975986	3.67730491276735
EN20_S_Su2017	4.16919999999999	3.42253096221022
EN20_S_Su2018	4.36634355828222	3.61604503427889
EN20_S_Wi2013	4.06867494581455	3.86544916892781
EN20_S_Wi2015	4.06122165664044	4.00706552001485
EN20_S_Wi2016	4.23016521647233	3.53459806328159
EN20_S_Wi2017	4.12427824895057	3.94839455303754
EN20_S_Wi2018	4.08218623481781	3.59905198458173
EN20_S_Wi2019	4.02001878963438	3.73259234357272
EN30_S_Su2017	2.00471609572971	1.71868043844857
EN30_S_Su2018	1.27152585119798	1.28546017740649
EN30_S_Wi2013	1.76572916666666	1.49896258064516
EN30_S_Wi2016	1.19255658571375	1.36290054845092
EN30_S_Wi2017	1.17354749051259	1.27094329656041
EN30_S_Wi2018	1.05203414839798	1.19526532479414
EN30_S_Wi2019	1.79013819095477	1.67647877358491
EO05_S_Wi2013	3.765954944359	3.72893446277307
EO05_S_Wi2015	3.66106912958298	3.53581061272355
EO05_S_Wi2016	3.69628221049363	3.35458275997641
EO05_S_Wi2017	3.51488690567778	3.29008285424417
EO05_S_Wi2018	3.53516303072953	3.39478814132937
EO05_S_Wi2019	3.57643349039507	3.13209792723351
EO10_S_Wi2013	3.57340601576951	3.42473892689954
EO10_S_Wi2015	2.50517437286951	2.50894616788322
EO10_S_Wi2016	2.92469744509189	2.70723438334223
EO10_S_Wi2017A	1.49419055965945	1.77718050501709
EO10_S_Wi2017B	1.49921408157963	1.76430147359246
EO10_S_Wi2018	1.23674785897008	1.76382181726145
EO10_S_Wi2019	1.74352183249821	1.8889108073834
EOI10_S_Su2017	3.40969886585842	3.2674569707401
EOI10_S_Su2018	3.37810407006697	3.10343172234836
EOI10_S_Wi2013	3.73136064374541	3.38593643779742
EOI10_S_Wi2015	3.60715916503589	3.20167018135807
EOI10_S_Wi2016	3.46295063542838	3.07283166678831
EOI10_S_Wi2017	3.56952175223551	3.16333277722167
EOI10_S_Wi2018	3.43745064377682	2.95907626717196
EOI10_S_Wi2019	3.46031567080043	3.1245755689592
EOI15_S_Su2017	3.23698007689619	3.04970814281544
EOI15_S_Su2018	3.38670212765958	3.22651173575864
EOI15_S_Wi2013	3.40408131352617	3.15647144822841
EOI15_S_Wi2015	3.49096487515868	3.23938985487712
EOI15_S_Wi2016	3.38143483023002	3.2491549423618
EOI15_S_Wi2017	3.23695763799743	2.79172337395158
EOI15_S_Wi2018	3.43820396966272	3.14566552009405
EOI15_S_Wi2019	3.52032329222868	3.24976690404522
EOI20_S_Su2017	2.31024771592729	2.35770699163164
EOI20_S_Su2018	1.97763688760807	2.12694674423808
EOI20_S_Wi2013	2.81561140121844	2.53753076791851
EOI20_S_Wi2015	2.11176924904942	2.28675368459418
EOI20_S_Wi2016	2.18182489295733	2.04431358321007
EOI20_S_Wi2017A	1.93806520704427	2.16643953807354
EOI20_S_Wi2018	2.34200690954773	2.21659306403429
EOI20_S_Wi2019	2.13775031955687	2.29865522023841
EOK05_S_Su2017	3.78728646135967	3.43488620833085
EOK05_S_Su2018	4.32940739364665	3.59024250525111
EOK05_S_Wi2013	3.84783718621473	3.78426747625721
EOK05_S_Wi2015	3.78362906632868	3.7368961285284
EOK05_S_Wi2016	3.78756479217604	3.47354554964879
EOK05_S_Wi2017	3.81266358884354	3.21998069020151
EOK05_S_Wi2018	3.78855797378135	3.16394725708645
