	byOTUs	byTaxa
EU10_S_Wi2013	5.03067400275102	4.31451189314925
EU10_S_Wi2015	4.997040302267	4.49604679565469
EU10_S_Wi2016	4.33483379501385	4.19370115604854
EU10_S_Wi2017	4.16831350729087	3.7180696270748
EU10_S_Wi2018	4.29224235560587	4.07387256328193
EUR05_S_Wi2013	4.74795918367347	4.29869067103109
EUR05_S_Wi2015	4.80097253028495	4.26886657101864
EUR05_S_Wi2016	4.64106157880459	4.02068029383583
EUR05_S_Wi2017	5.03451540712688	4.71558520315343
EUR05_S_Wi2018	4.86234099804305	4.25628156974486
EUR10_S_Wi2013	2.51370679380216	2.34536328871893
EUR10_S_Wi2015	1.57120232281906	1.35760077011306
EUR10_S_Wi2016	1.49561275226675	1.24410436527847
EUR10_S_Wi2017	1.83088235294118	1.52301332108406
EUR10_S_Wi2018	2.01072495248439	1.81245003996803
