"","ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter"
"SWARM_819",0,0.221544715447154,133,1,55.12,0.01,8.31,0.151076464249397,0.21890243902439,0.495934959349593,1.60213901578966,1.90693597560976,1,1,8.85124621216373,1
"SWARM_2139",0,0.947154471544715,100,1,52.87,0.01,9.76,0.0425813008130081,0.0447154471544715,0.625,1.04284020368206,1.59603658536585,1,1,10.7572568441099,1
"SWARM_472",5,4.38112807407632,140,1,53.84,0.04,2.13,0,0,0.91033322203166,4.38323537521312,4.41527933241762,0.57,0.92,3.29846216658329,0
"SWARM_1178",0,2.33438835936275,114,1,55.79,0.01,6.33,0.0425813008130081,0.158943089430894,1.01676829268293,2.11129503290988,2.28601067610707,1,1,7.50830556846345,1
"SWARM_295",5,3.05338085155898,178,1,59.18,0.01,4.23,0.043744845973662,0.919465018390072,3.02193417644351,3.30547400283819,3.77439024390244,0.9,0.97,3.79636836340357,0
"SWARM_310",5,2.90630881281588,157,1,62.02,0.01,7.84,2.08019563482427,2.48120253868998,2.88830118232732,3.05338085155898,3.17370917726562,1,1,6.84341454432301,1
"SWARM_568",2.68613370872352,2.10854069593901,123,2,58.02,0.01,9.53,2.11804311105883,2.1303225598373,2.6893446987519,3.05831660646258,3.0717498014277,1,1,9.96883497326034,2
"SWARM_947",0,0,138,1,49.8,0.01,2.78,0,0,0.478387238757266,4.5835994613252,4.78907526649162,0.63,0.89,3.61186738982037,0
"SWARM_582",5,3.93132117615513,175,1,56.89,0.03,2.66,0,0,0.642276422764228,3.99325511861217,4.07627928941471,0.62,0.95,3.79740650038091,0
"SWARM_765",0,0.0253034235382802,184,2,52.34,0.02,2.34,0,0.00961418792781581,0.614222709588639,4.3583985649673,4.77307927145466,0.54,0.88,3.28963668450909,0
"SWARM_1023",0,0,166,2,58.02,0.02,3.4,0,0,0.16260162601626,2.99339083076581,3.14649956238206,0.94,0.9,4.65265117219099,0
"SWARM_2230",0,0.431741719408482,99,1,59.15,0.01,13.97,0.0253034235382802,0.040650406504065,0.245903971951978,0.603177789245223,0.613821138211382,1,1,14.874523642234,1
"SWARM_574",5,3.7244986365545,158,1,63.59,0.01,5.92,1.93863609917991,1.99723979755743,2.85737243942912,3.82191653259874,3.89494755224855,0.99,1,6.56975446566356,1
"SWARM_980",4.78907526649162,0.379028994085834,195,2,52.79,0.02,2.97,0,0,0.435383054826192,3.18496475657819,4.10693717716191,0.92,0.87,3.6921898680317,0
"SWARM_1116",3.81281366835137,1.82233755014899,130,1,54.08,0.01,6.48,0.607297342419597,0.615853658536585,1.92073170731707,3.81281366835137,3.85648955946039,1,1,7.89596076918857,1
"SWARM_707",0,0.882113821138211,159,2,55.99,0.01,6.67,0.00994088363410081,0.0672764227642276,0.561991869918699,0.873983739837398,0.893037890630929,1,1,7.1301424111182,2
"SWARM_1251",3.93132117615513,0.040650406504065,145,2,52.83,0.01,5.59,0,0.00924082140634723,0.313578551155767,3.82230344820172,3.89456400415358,0.52,1,5.98947996229612,0
"SWARM_1386",4.58269745928635,3.29682717506235,176,1,61.92,0.01,4.48,1.00172764227642,1.19461382113821,2.45386934574853,3.66925948973242,3.78992520654049,0.95,1,4.99092165582892,1
"SWARM_1338",3.02193417644351,1.28024496486409,156,2,64.69,0.01,9.39,0.471863000288372,0.587219152994268,1.67126418463936,2.92242542155509,3.02336134372739,1,1,9.71843875103435,2
"SWARM_912",0,1.04068582067277,171,2,55.32,0.01,4.6,0,0.0399287163375679,0.90950035667127,2.56589330975762,2.9570609686534,0.99,1,6.1637980242708,2
"SWARM_832",5,4.94969512195122,178,1,69.16,0.01,3.49,0,0.443391969078372,4.47651455648813,5,5,0.95,0.96,4.20846541766684,1
"SWARM_867",0,0,158,2,54.99,0.12,1.16,0,0,0,3.72590396246604,3.86190341354643,0.6,0.66,2.84488274491507,0
"SWARM_1310",3.81281366835137,3.81281366835137,126,1,57.65,0.01,5.08,0,0,0.14776561891319,3.82191653259874,3.85151753665366,0.41,1,5.91347423491894,0
"SWARM_1231",5,5,158,2,63.98,0.02,2.06,0,0,2.78569234383616,5,5,0.7,0.89,3.13879548683456,0
"SWARM_459",5,3.05338085155898,121,1,44.38,0.01,3.5,0,0.579259439140751,2.99339083076581,3.98958624235433,4.59236266575096,0.72,0.96,3.48017235544747,0
"SWARM_2896",4.41252684520467,4.41252684520467,187,2,65.83,0.03,2.49,0,0.146341463414634,0.82668179357587,4.41252684520467,4.41252684520467,0.54,0.97,3.4818120631136,0
"SWARM_1032",3.02193417644351,3.05338085155898,135,2,62.16,0.01,7.05,2.11337351260491,2.43309966305948,2.99834715434507,3.0655750249164,3.09886597982151,0.99,1,7.60767348744828,2
