"","ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter"
"Ficopomatus.enigmaticus",3.70869905055,2.7151473893,4,2,6.35,0.1,1.89,2.67697114419,2.6959103914,2.9566639313,3.6924344822,3.70869905055,0.95,0.56,2.84554494741789,0
"Gammarus.sp.",2.82996894335,2.7378648034,4,2,6.45,0.09,2.4,2.728266973395,2.76780245685,2.82996894335,3.15723503749,3.231782689755,0.92,0.53,2.72173085787782,0
"Glycera.tridactyla",2.82996894335,2.82996894335,7,1,10.94,0.01,3.42,1.891896499655,2.18061465461,2.688437281,2.90209925157,2.9299368567,1,0.82,3.78074500443387,0
"Glycera.unicornis",2.700605604,2.700605604,18,2,18.03,0.01,3.65,1.9682471316575,2.52593079074,2.6980003625,3.001859217725,3.26396946865,0.93,0.75,3.2798608881049,0
"Grandidierella.japonica",2.13081013605,1.990299498,11,2,11.83,0.08,1.78,2.024309443465,2.0865964533,2.39812000625,2.89800895563,2.914801566535,0.75,0.51,2.33922259434023,0
"Hediste.diversicolor",1.77421082335,2.0565502807,81,2,77.02,0.01,7.83,1.8145180243675,1.903753977075,2.0565502807,2.182898757985,2.2217982582525,1,1,8.03884929384161,2
"Hemigrapsus.takanoi",3.70869905055,3.70869905055,10,2,14.47,0.04,1.93,2.00455746175,2.0565502807,3.311699620325,3.70869905055,3.799094867425,0.91,0.78,3.3529875581386,0
"Heteromastus.filiformis",3.70869905055,3.04379856215,24,1,21.19,0.04,1.95,1.7109187538675,1.8350890099,2.911174134175,3.0536618049,3.0825445671925,0.7,0.65,2.42149690974616,0
"Hyala.vitrea",3.0364321301,2.81274769285,5,2,5.92,0.13,1.25,2.1437459270875,2.3900624737,2.97669202115,3.16772812575,3.2733588884,0.81,0.43,2.42649896053151,0
"Insecta",2.534539919,2.534539919,7,2,9.72,0.06,1.98,2.4461818606925,2.47691370835,2.680978687225,3.094043639135,3.2162663685,0.96,0.64,2.39212570932755,0
"Iphinoe.tenella",2.1619522467,2.1619522467,8,1,12.94,0.02,3.13,1.9109144427425,2.055124484325,2.1769529829,2.92471399435,2.95677757859,0.93,0.77,3.945625214291,0
"Kurtiella.bidentata",3.88539877305,2.700605604,14,2,13.16,0.08,1.63,1.4814288621775,2.559538269005,3.04613277185,3.88539877305,3.88539877305,0.69,0.64,2.95898365904646,0
"Lagis.koreni",2.700605604,2.700605604,5,2,5.67,0.27,0.9,1.927419642085,2.172821374665,2.700605604,3.06342616295,3.17068457457,0.69,0.21,1.74287253846364,0
"Laonice.cirrata",1.89453035475,1.77421082335,5,2,5,0.54,0.3,1.9241872895,2.1514120501,2.921861211025,3.1224518058,3.245475820585,0.53,0.21,-0.483136707088191,0
"Lekanesphaera.hookeri",3.4764593837,3.4764593837,7,2,24.14,0.01,6.69,1.97871921583,3.2518217181,3.44160239425,3.66786486155,3.6690933425825,0.92,0.98,7.44998192634247,0
"Lekanesphaera.rugicauda",3.70869905055,3.66786486155,6,2,22.64,0.02,4.36,1.93664703654,2.35543117992,3.66786486155,3.79856724985,4.0191007335075,0.87,0.87,7.55831107050572,0
"Leptocheirus.pilosus",2.8904526613,2.8904526613,6,2,8.13,0.05,2.23,2.181024952625,2.2684208136,2.8904526613,3.579110074785,3.684544682515,0.88,0.57,2.83256910485081,0
"Leptosynapta.galliennii",2.700605604,2.700605604,4,2,6.15,0.06,2.49,2.576440228205,2.592813078555,2.700605604,2.925644921845,3.0066667083825,0.82,0.35,2.2796353307308,0
"Loripes.orbiculatus",2.01224614435,2.93309267605,7,1,8.46,0.1,1.81,1.6220016030425,1.920043913145,2.110679091,2.9566639313,2.9954229669575,0.91,0.69,2.90463347305833,0
"Lucinella.divaricata",2.0565502807,2.09863777215,4,1,12.5,0.01,6.89,1.90792529515,1.959034324175,2.09863777215,2.1970209267,2.2207282873425,0.99,0.81,6.32738281774726,0
"Lumbrineris.lusitanica",2.0565502807,2.09863777215,5,1,11.61,0.01,4.92,1.9422127605575,2.04229231695,2.110679091,2.72481415397,2.7400274479275,0.98,0.79,4.67779936074764,0
"Magelona.alleni",3.08270023025,3.1056606296,6,1,6.82,0.16,1.56,1.899859430335,1.94334590887,2.4600154482,3.06535356968,3.105675007195,0.75,0.58,2.70912392494206,0
"Malacoceros.fuliginosus",3.00956531345,3.00956531345,5,2,7.04,0.05,1.6,2.17241275902,2.25427793306,3.003192848,3.12637338129,3.5100525313,0.78,0.44,2.04429200441937,0
"Malacoceros.sp.",1.0233170983,1.0233170983,8,1,31.13,0.01,5.24,0.9061333506875,0.941796851975,1.12264536705,2.94181282277,3.01013963808,0.87,0.97,7.27956720428253,0
