"","ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter"
"Methylococcaceae",0.93854789145,2.0751268155,92,2,39.26,0.01,5.84,2.19569542695,2.19831069609,2.4843835284,2.66568343836,2.92873010144,1,1,6.64667177145886,2
"Marine Methylotrophic Group 2",1.26763060945,1.26763060945,46,1,31.35,0.01,3.89,1.1768779366625,1.254332974295,2.6163865051,2.9214288103,2.923920684505,0.98,0.99,5.2102454372454,1
"Marine Methylotrophic Group 1",2.13444749865,2.4040359,64,2,30.58,0.01,6.19,1.9812303173975,2.030624640845,2.1831408394,2.4917489954,2.58020844438,0.99,1,6.42846035324019,2
"pItb-vmat-59",1.6746642432,2.05195522605,95,2,39.48,0.01,5.43,1.6542175882,1.66813313485,1.942383753225,2.174293136635,2.198171309,0.98,1,6.02007244248043,2
"CABC2E06",4.27265758775,4.07784586555,24,2,26.35,0.01,5.29,2.1954761939425,2.339921699485,3.075714752925,4.22640186125,4.27265758775,1,1,6.56204173706108,2
"pLW-20",1.10412784455,2.39213982215,85,2,32.61,0.02,2.84,1.1540081017875,1.1980220791,2.39306229305,3.38339175231,3.90623548127,0.88,0.79,3.63989937000228,0
"KCM-B-112",3.8674973957,3.8532169806,53,2,47.62,0.01,7.72,2.4850132205,2.541791212065,2.926433494325,3.8674973957,3.8776222976,1,1,8.87333036301133,2
"Acidiferrobacteraceae",2.0375875275,2.0166081388,96,1,71.09,0.01,17.61,1.9105506698975,1.936901365945,2.101151617,2.37557731523,2.5555605642375,1,1,16.8831253647705,1
"Sedimenticola family incertae sedis",4.07784586555,2.70366811745,105,1,45.35,0.01,3.58,2.3218788462,2.361469776885,2.71016216635,3.05950829281,3.34974678901,0.99,0.97,4.13736611242799,1
"Thiolapillus family incertae sedis",2.92668509885,2.2843429365,63,1,29.53,0.01,5.34,2.1564211936025,2.26574238794,2.71436857725,2.9320888036,2.9473943186125,0.99,0.99,5.90748774720317,1
"Thiohalophilus family incertae sedis",3.39721705915,3.1524488565,48,2,21.19,0.11,0.92,1.1540081017875,1.412239386165,3.1493185509,3.81632990641,3.8532169806,0.63,0.58,3.07343445541666,0
"Desulfovibrionaceae",2.1075167941,2.62065863065,100,2,44.86,0.01,8.16,1.9748546155,2.01121512008,2.17331005855,2.706365132985,2.727333857875,1,1,9.28164466936204,2
"Bacteriovoracaceae",4.07784586555,4.21968431085,225,1,70.86,0.02,3.75,2.7059871609475,2.83939751246,3.878390965775,4.077934544025,4.2188418653375,0.7,0.96,4.63425623820901,0
"Bdellovibrionaceae",3.88330390085,3.0103045453,222,1,65.47,0.01,11.76,1.9718757675475,2.3049709947,2.6268821511,3.8068759908,3.853631969605,1,1,12.0122278334773,1
