	otu_preds	taxa_preds
EA05_S_Wi2013	100.48222	141.657871111111
EA05_S_Wi2015	90.9741179166666	149.015171111111
EA05_S_Wi2016	99.8651758333334	94.5630044444445
EA05_S_Wi2017	108.197466666667	102.482631111111
EA05_S_Wi2018	148.43132125	173.678393333333
EA05_S_Wi2019	126.440946458333	102.808103333333
EA10_S_Wi2013	9.34224104166666	49.4979066666666
EA10_S_Wi2015	125.980384583333	105.613608888889
EA10_S_Wi2016	11.21968875	39.5728883333333
EA10_S_Wi2017	16.47098125	23.4898166666667
EA10_S_Wi2018	64.441106875	95.0657055555556
EA10_S_Wi2019	21.5882008333333	34.7201466666667
EB05_S_Wi2013	69.2075411111111	45.68966875
EB05_S_Wi2015	90.8856666666667	85.0902666666666
EB05_S_Wi2016	59.5055955555556	79.8045141666667
EB05_S_Wi2017	67.9805083333333	84.4101266666667
EB05_S_Wi2018	55.6388977777778	57.4011991666667
EB05_S_Wi2019	57.8283588888889	52.8878591666666
EB07_S_Wi2013	308.670721111111	318.053425
EB07_S_Wi2015	332.707888888889	332.433483333333
EB07_S_Wi2016	108.413467222222	68.2474308333333
EB07_S_Wi2017	252.289685555556	245.830501666667
EB07_S_Wi2018	266.424310555556	268.7726525
EB07_S_Wi2019	150.446148333333	143.051127916667
EB10_S_Wi2013	338.760486666667	316.12185
EB10_S_Wi2015	308.128334444444	300.9251075
EB10_S_Wi2016	308.275433333333	277.262654166667
EB10_S_Wi2017	56.3293977777778	78.0038929166666
EB10_S_Wi2018	40.8064577777778	47.1339733333333
EB10_S_Wi2019	259.789254444445	254.6039375
EBI05_S_Wi2013	33.614341	135.795472222222
EBI05_S_Wi2015	16.0667736666667	46.436055
EBI05_S_Wi2016	20.7495101666667	28.3437544444444
EBI05_S_Wi2017	61.300563	90.6961544444445
EBI05_S_Wi2018	12.6227936666667	37.8451033333333
EBI05_S_Wi2019	67.8477915	67.0529972222222
EBI10_S_Wi2013	87.3714983333333	106.685435555556
EBI10_S_Wi2016	137.4160875	185.347897222222
EBI10_S_Wi2017	140.318996166667	170.827925555556
EBI10_S_Wi2018	57.3306495	79.56148
EBI10_S_Wi2019	17.6735653333333	17.1098227777778
EBI20_S_Wi2013	247.087922666667	208.752202222222
EBI20_S_Wi2015	345.413966	323.024257777778
