	otu_preds	taxa_preds
EA05_S_Wi2013	1.5844488	1.54715808333333
EA05_S_Wi2015	1.7883805	1.73064533333333
EA05_S_Wi2016	1.57752196666667	1.85893208333333
EA05_S_Wi2017	1.68463523333333	1.75694591666667
EA05_S_Wi2018	1.44044113333333	1.521495
EA05_S_Wi2019	1.54390303333333	1.64737083333333
EA10_S_Wi2013	2.48082366666667	2.00484666666667
EA10_S_Wi2015	1.85748303333333	1.7945085
EA10_S_Wi2016	2.38663086666667	2.05748241666667
EA10_S_Wi2017	2.6312821	2.18659116666667
EA10_S_Wi2018	2.3736342	2.11877208333333
EA10_S_Wi2019	2.3914803	2.24152775
EB05_S_Wi2013	1.76226358333333	1.78187813333333
EB05_S_Wi2015	1.62473791666667	1.7226388
EB05_S_Wi2016	1.651939	1.76436446666667
EB05_S_Wi2017	1.63103675	1.6897106
EB05_S_Wi2018	1.70710408333333	1.74894766666667
EB05_S_Wi2019	1.65739141666667	1.79911646666667
EB07_S_Wi2013	0.956741416666667	0.913701866666667
EB07_S_Wi2015	0.907624833333334	0.800881933333333
EB07_S_Wi2016	1.66061533333333	1.82615593333333
EB07_S_Wi2017	1.19930816666667	1.19586693333333
EB07_S_Wi2018	1.08548983333333	0.970451866666666
EB07_S_Wi2019	1.5705435	1.4362764
EB10_S_Wi2013	0.90251	0.812946866666666
EB10_S_Wi2015	1.02606816666667	0.959796066666666
EB10_S_Wi2016	0.988205333333333	0.9679684
EB10_S_Wi2017	1.76355975	1.684422
EB10_S_Wi2018	1.59745075	1.71484193333333
EB10_S_Wi2019	1.12487775	1.10481626666667
EBI05_S_Wi2013	1.8914911	1.4380349047619
EBI05_S_Wi2015	2.09464783333333	1.98488323809524
EBI05_S_Wi2016	1.85724693333333	2.00856852380952
EBI05_S_Wi2017	1.86706293333333	1.57015995238095
EBI05_S_Wi2018	1.9434715	1.88596985714286
EBI05_S_Wi2019	1.85912343333333	1.84678128571429
EBI10_S_Wi2013	1.94006153333333	1.96085680952381
EBI10_S_Wi2016	1.75152096666667	1.6873629047619
EBI10_S_Wi2017	1.7464028	1.55567047619048
EBI10_S_Wi2018	2.0251681	1.79911014285714
EBI10_S_Wi2019	2.055221	2.0616780952381
EBI20_S_Wi2013	1.1865765	1.2567860952381
EBI20_S_Wi2015	0.973182366666666	0.998838761904762
EBI20_S_Wi2017	0.993648433333334	1.04117466666667
EBI20_S_Wi2018	0.969466933333333	1.06997585714286
EBI20_S_Wi2019	1.10266733333333	1.09232171428571
ED05_S_Wi2013	1.92368895238095	2.40477158333333
ED05_S_Wi2015	1.43497366666667	1.7490875
ED05_S_Wi2016	1.7166049047619	1.81962158333333
ED05_S_Wi2017	1.79876376190476	1.80505158333333
ED05_S_Wi2018	1.57693938095238	1.58147175
ED05_S_Wi2019	1.64424333333333	1.6369355
ED10_S_Wi2013	1.64877652380952	1.73463208333333
ED10_S_Wi2015	1.68250180952381	1.84897908333333
ED10_S_Wi2016	1.24162638095238	1.18794883333333
ED10_S_Wi2017	1.41174957142857	1.47951341666667
ED10_S_Wi2018	1.58780585714286	1.26520191666667
ED10_S_Wi2019	1.48455828571429	1.35161716666667
EL05_S_Wi2013	1.69254666666667	1.57827366666667
EL05_S_Wi2015	1.46162916666667	1.48171533333333
EL05_S_Wi2016	1.58258486666667	1.55045753333333
EL05_S_Wi2017A	1.48386506666667	1.34848393333333
EL05_S_Wi2017B	1.57328146666667	1.38057466666667
EL05_S_Wi2018	1.4873251	1.4958322
EL05_S_Wi2019	1.44683896666667	1.5581208
EL10_S_Wi2013	1.0076943	1.1365476
EL10_S_Wi2015	1.3459731	1.364617
EL10_S_Wi2016	0.903273600000001	0.902004266666666
EL10_S_Wi2017	1.3187097	1.2489766
EL10_S_Wi2018	1.2048474	1.02442346666667
EL10_S_Wi2019	1.06215806666667	1.0735204
EM05_S_Wi2013	1.75952726666667	2.045275
EM05_S_Wi2015	1.7468244	1.85160683333333
EM05_S_Wi2016	1.649071	1.770906
EM05_S_Wi2017	1.5844462	1.40718866666667
EM05_S_Wi2018	1.68011713333333	1.7407555
EM05_S_Wi2019	1.67986966666667	1.68707916666667
EM10_S_Wi2013	1.09566456666667	0.849059666666667
EM10_S_Wi2015	1.1870506	0.966648333333333
EM10_S_Wi2016	1.07769836666667	0.830221666666667
EM10_S_Wi2017	1.0823325	0.948276666666666
EM10_S_Wi2018	1.07023606666667	0.789211666666667
EN10_S_Wi2013_PS	1.76624479166667	1.82882716666667
EN10_S_Wi2015	1.773386625	1.79665275
EN10_S_Wi2016	1.74235995833333	1.89047625
EN10_S_Wi2017	1.86865295833334	1.99867
EN10_S_Wi2018	1.80803266666667	1.91881675
EN15_S_Wi2013	1.635427375	1.82872333333333
EN15_S_Wi2015	1.92700175	1.91150791666667
EN15_S_Wi2016	1.98135741666667	2.16868516666667
EN15_S_Wi2017	2.00609220833333	2.18958541666667
EN15_S_Wi2018	2.00440158333333	2.135252
EN15_S_Wi2019A	1.79375066666667	1.65394425
EN15_S_Wi2019B	1.80231645833333	1.7737815
EN17_S_Wi2013	1.844590875	1.81827116666667
EN17_S_Wi2015	2.003049	1.97257633333333
EN17_S_Wi2016	1.885325375	1.86253925
EN17_S_Wi2017	1.77452241666667	1.69635083333333
EN17_S_Wi2018	2.027817375	1.92206008333334
EN17_S_Wi2019	1.84887545833333	1.93295466666667
EN20_S_Wi2013	1.96150416666667	1.84982291666667
EN20_S_Wi2015	2.023907875	1.78368675
EN20_S_Wi2016	2.14218583333333	2.46968075
EN20_S_Wi2017	1.87158841666667	1.82247791666667
EN20_S_Wi2018	2.023171125	2.25455008333333
EN20_S_Wi2019	1.9873895	1.99877158333333
EN30_S_Wi2013	1.38356454166667	1.42398783333333
EN30_S_Wi2016	1.44394579166667	1.39632275
EN30_S_Wi2017	1.26967308333333	1.23568275
EN30_S_Wi2018	1.27946375	1.56329075
EN30_S_Wi2019	1.45484079166667	1.40789566666667
EO05_S_Wi2013	1.83627733333333	1.91045022222222
EO05_S_Wi2015	1.79504543333333	1.839867
