	otu_preds	taxa_preds
EA05_S_Wi2013	1.4480810454276	1.55026999236442
EA05_S_Wi2015	1.63094629610295	1.56796237232925
EA05_S_Wi2016	1.65031572669929	1.77104714611118
EA05_S_Wi2017	1.67186548938499	1.66248826109546
EA05_S_Wi2018	1.36902509835641	1.38528457148181
EA05_S_Wi2019	1.59929372705562	1.71515166996477
EA10_S_Wi2013	2.18037315950169	2.16785433261481
EA10_S_Wi2015	1.84713502280207	1.61086317757995
EA10_S_Wi2016	2.58472276727537	2.31932636023986
EA10_S_Wi2017	2.61173374211014	2.32605348590935
EA10_S_Wi2018	1.69258632080497	1.6444005255498
EA10_S_Wi2019	2.39956421498981	2.18977285761987
EB05_S_Wi2013	1.79825098262208	1.84412608470564
EB05_S_Wi2015	1.5505841993075	1.61734864918889
EB05_S_Wi2016	1.61423601578789	1.75757303132215
EB05_S_Wi2017	1.58552003213359	1.68347918978795
EB05_S_Wi2018	1.61342285960682	1.73026317632642
EB05_S_Wi2019	1.50742640322523	1.72955661764077
EB07_S_Wi2013	1.20135052512882	0.935041284706824
EB07_S_Wi2015	1.02000211793346	0.838373964981166
EB07_S_Wi2016	2.16493018332137	2.16782735877108
EB07_S_Wi2017	1.39907965287602	1.41283111650847
EB07_S_Wi2018	1.16814361514414	1.02879221822127
EB07_S_Wi2019	1.40987989211219	1.40475593922938
EB10_S_Wi2013	0.912106047784787	0.86239259505859
EB10_S_Wi2015	1.03163216047055	1.0798290592894
EB10_S_Wi2016	1.20798583636211	1.27260975385947
EB10_S_Wi2017	1.57589653719007	1.65192958362917
EB10_S_Wi2018	1.52453234493101	1.56317275396003
EB10_S_Wi2019	1.20648232587003	1.19944369854391
EBI05_S_Wi2013	1.6213837292384	1.36355055077266
EBI05_S_Wi2015	1.702396244236	1.6621018515051
EBI05_S_Wi2016	1.79531047685497	1.86589694860478
EBI05_S_Wi2017	1.51721407706447	1.46128372614967
EBI05_S_Wi2018	1.77796124262793	1.63788281855839
EBI05_S_Wi2019	1.58942013675133	1.85629918489842
EBI10_S_Wi2013	2.03207531393777	2.02837705529313
EBI10_S_Wi2016	1.62698818111233	1.74054241495168
EBI10_S_Wi2017	1.91788113978427	1.67426067170058
EBI10_S_Wi2018	2.12322311599323	1.87766949212425
EBI10_S_Wi2019	1.80356386122847	1.9550550964514
EBI20_S_Wi2013	1.36909819371373	1.25088905695128
EBI20_S_Wi2015	1.24776193550563	1.02294528633252
EBI20_S_Wi2017	1.08479845913717	1.0118395465048
EBI20_S_Wi2018	1.10527924894147	1.08011264965325
EBI20_S_Wi2019	1.25881339854787	1.03628180720032
ED05_S_Su2017	1.76026856177428	1.81674704138484
ED05_S_Su2018	1.58991032732537	1.76957811037461
ED05_S_Wi2013	1.5314463695001	1.97270623174301
ED05_S_Wi2015	1.33119310791962	1.43540068657379
ED05_S_Wi2016	1.64439123662192	1.57997790953091
ED05_S_Wi2017	1.59281828737285	1.75715716393395
ED05_S_Wi2018	1.4599494479257	1.48331986694267
ED05_S_Wi2019	1.6232494495715	1.77819241776001
ED10_S_Su2017	1.54765376038427	1.43247383154063
ED10_S_Su2018	1.2849948502176	1.0069052752341
ED10_S_Wi2013	1.50657753039865	1.55592933684856
ED10_S_Wi2015	1.54818425986757	1.5558286522604
ED10_S_Wi2016	1.43945478762703	1.25454207632498
ED10_S_Wi2017	1.5516373131687	1.51484668484618
ED10_S_Wi2018	1.56906728468878	1.48982665367102
ED10_S_Wi2019	1.58885022183978	1.33537460162045
EL05_S_Wi2013	1.74374208781344	1.57537027764939
EL05_S_Wi2015	1.41459144521622	1.37558090146283
EL05_S_Wi2016	1.90830398614229	1.73128423108053
EL05_S_Wi2017A	1.71293792517446	1.5182050573491
EL05_S_Wi2017B	1.61803587097761	1.47950559955743
EL05_S_Wi2018	1.62566158018759	1.60956356997298
EL05_S_Wi2019	1.50471482515183	1.54795455366131
EL10_S_Wi2013	1.13444405219858	1.40339601875749
EL10_S_Wi2015	1.38039566800251	1.35749071370989
EL10_S_Wi2016	1.25221022815627	1.01905030064835
EL10_S_Wi2017	1.42703607422416	1.40005024283245
EL10_S_Wi2018	1.27334966124841	1.25126498836245
EL10_S_Wi2019	1.18897783520514	1.38881560452627
EM05_S_Wi2013	1.78676593384038	2.198368999297
EM05_S_Wi2015	1.55102471788971	1.82440661206717
EM05_S_Wi2016	1.70200476105063	1.78222899430583
EM05_S_Wi2017	1.58492632742186	1.33262272646546
EM05_S_Wi2018	1.55523364068445	1.46250501708763
EM05_S_Wi2019	1.67368072190103	1.56311615332483
EM10_S_Wi2013	1.14073145350419	0.979358034823757
EM10_S_Wi2015	1.21756243065338	1.10243533615499
EM10_S_Wi2016	1.15189165237269	1.02043014458086
EM10_S_Wi2017	1.15668059780891	1.08799341988958
EM10_S_Wi2018	1.04917410495378	1.04461756716279
EN10_S_Wi2013_PS	1.45487398421012	1.79551907401033
EN10_S_Wi2015	1.42361040183083	1.77562594127509
EN10_S_Wi2016	1.6736657387705	1.89415047288746
EN10_S_Wi2017	1.60123665197617	1.90214875483749
